,location,distance,item,lat,lon,sitelinks,itemLabel,placeLabel,tier,color
23,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q61761,53.624722222222,10.061666666667,37,Pascual Jordano,Ohlsdorf Cemetery,S,orange
24,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q57283,53.624722222222,10.061666666667,36,Emil Artin,Ohlsdorf Cemetery,S,orange
25,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q60185,53.624722222222,10.061666666667,35,Aby Warburg,Ohlsdorf Cemetery,S,orange
26,Point(10.155 53.5925),10.135,http://www.wikidata.org/entity/Q21119,53.5925,10.155,34,Detlev von Liliencron,Rahlstedt Cemetery,S,orange
27,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q158650,53.624722222222,10.061666666667,32,Paul Abraham,Ohlsdorf Cemetery,S,orange
28,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q561231,53.624722222222,10.061666666667,32,Hans Albers,Ohlsdorf Cemetery,S,orange
29,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q61260,53.624722222222,10.061666666667,30,Gustaf Gründgens,Ohlsdorf Cemetery,S,orange
30,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q58760,53.624722222222,10.061666666667,28,Roger Cicero,Ohlsdorf Cemetery,S,orange
31,Point(10.0 53.55),1.142,http://www.wikidata.org/entity/Q77418,53.55,10.0,26,Paul Fleming,Hamburg,S,orange
32,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q60817,53.624722222222,10.061666666667,25,C. W. Ceram,Ohlsdorf Cemetery,S,orange
33,Point(10.0 53.55),1.142,http://www.wikidata.org/entity/Q706786,53.55,10.0,25,Josef Posipal,Hamburg,S,orange
34,Point(10.084261111 53.582033333),5.499,http://www.wikidata.org/entity/Q649198,53.582033333333,10.084261111111,25,Ingo Schwichtenberg,Wandsbek,S,orange
35,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q61854,53.624722222222,10.061666666667,24,Karl Hein,Ohlsdorf Cemetery,S,orange
36,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q64240,53.624722222222,10.061666666667,24,Willy Fritsch,Ohlsdorf Cemetery,S,orange
37,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q112062,53.624722222222,10.061666666667,24,Monica Bleibtreu,Ohlsdorf Cemetery,S,orange
42,Point(10.3361 53.5277),21.325,http://www.wikidata.org/entity/Q59904,53.5277,10.3361,23,Herbert von Bismarck,Bismarck Mausoleum,S,orange
40,Point(9.94333333 53.5475),4.864,http://www.wikidata.org/entity/Q63140,53.5475,9.94333333,23,Heinrich Christian Schumacher,Heilig-Geist-Kirchhof Altona,S,orange
39,Point(9.81072 53.5206),14.066,http://www.wikidata.org/entity/Q60787,53.5206,9.81072,23,Arp Schnitger,Saint Pancras,S,orange
45,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q69314,53.624722222222,10.061666666667,22,Loki Schmidt,Ohlsdorf Cemetery,S,orange
46,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q65264,53.624722222222,10.061666666667,21,Carl Hagenbeck,Ohlsdorf Cemetery,S,orange
47,Point(10.0 53.55),1.142,http://www.wikidata.org/entity/Q590568,53.55,10.0,21,"Bruno, Duke of Saxony",Hamburg,S,orange
48,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q106606,53.554166666667,9.8416666666667,20,Brigitte Kronauer,Nienstedten Cemetery,S,orange
49,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q66370,53.624722222222,10.061666666667,20,Heinz Erhardt,Ohlsdorf Cemetery,S,orange
50,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q71646,53.624722222222,10.061666666667,20,Inge Meysel,Ohlsdorf Cemetery,S,orange
54,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q496339,53.624722222222,10.061666666667,19,Horst Frank,Ohlsdorf Cemetery,A,green
55,Point(9.994375 53.546),1.668,http://www.wikidata.org/entity/Q61273,53.546,9.994375,19,Heinrich Scheidemann,"St. Catherine's Church, Hamburg",A,green
52,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q77969,53.624722222222,10.061666666667,19,Hellmuth Karasek,Ohlsdorf Cemetery,A,green
53,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q213877,53.624722222222,10.061666666667,19,Friedrich Ludwig Schröder,Ohlsdorf Cemetery,A,green
51,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q63523,53.624722222222,10.061666666667,19,Helmut Griem,Ohlsdorf Cemetery,A,green
56,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q70396,53.624722222222,10.061666666667,18,Alfred Kerr,Ohlsdorf Cemetery,A,green
57,Point(10.266666666 53.666666666),20.766,http://www.wikidata.org/entity/Q66693,53.666666666667,10.266666666667,18,Hermann Prieß,Großhansdorf,A,green
58,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q64778,53.554166666667,9.8416666666667,17,Zygmunt Chychła,Nienstedten Cemetery,A,green
59,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q62135,53.624722222222,10.061666666667,17,Sexy Cora,Ohlsdorf Cemetery,A,green
60,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q65561,53.624722222222,10.061666666667,17,Hans Apel,Ohlsdorf Cemetery,A,green
61,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q66133,53.624722222222,10.061666666667,17,Albert Ballin,Ohlsdorf Cemetery,A,green
67,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q438662,53.624722222222,10.061666666667,16,Emily Ruete,Ohlsdorf Cemetery,A,green
70,Point(9.94972222 53.61611111),8.235,http://www.wikidata.org/entity/Q90069,53.61611111,9.94972222,16,Axel von Ambesser,Old Niendorf Cemetery,A,green
69,Point(9.94972222 53.61611111),8.235,http://www.wikidata.org/entity/Q70282,53.61611111,9.94972222,16,Evelyn Hamann,Old Niendorf Cemetery,A,green
68,Point(10.0 53.55),1.142,http://www.wikidata.org/entity/Q67921,53.55,10.0,16,Peter Rühmkorf,Hamburg,A,green
64,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q63143,53.624722222222,10.061666666667,16,Otto Witte,Ohlsdorf Cemetery,A,green
66,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q215804,53.624722222222,10.061666666667,16,Felix von Luckner,Ohlsdorf Cemetery,A,green
65,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q66225,53.624722222222,10.061666666667,16,"Alois Hitler, Jr.",Ohlsdorf Cemetery,A,green
63,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q76653,53.554166666667,9.8416666666667,16,Heidi Kabel,Nienstedten Cemetery,A,green
62,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q63054,53.554166666667,9.8416666666667,16,Hans Henny Jahnn,Nienstedten Cemetery,A,green
75,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q535048,53.624722222222,10.061666666667,15,Edwin Scharff,Ohlsdorf Cemetery,A,green
78,Point(10.33599444 53.5276),21.32,http://www.wikidata.org/entity/Q77267,53.5276,10.33599444,15,Johanna von Puttkamer,Bismarck Mausoleum,A,green
74,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q77353,53.624722222222,10.061666666667,15,Fritz Schumacher,Ohlsdorf Cemetery,A,green
73,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q72819,53.624722222222,10.061666666667,15,Harry Meyen,Ohlsdorf Cemetery,A,green
72,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q71895,53.624722222222,10.061666666667,15,Kurt Raab,Ohlsdorf Cemetery,A,green
71,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q68559,53.554166666667,9.8416666666667,15,Ernst Witt,Nienstedten Cemetery,A,green
80,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q72643,53.554166666667,9.8416666666667,14,Gustav Schröder,Nienstedten Cemetery,A,green
81,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q77823,53.624722222222,10.061666666667,14,Helmut Thielicke,Ohlsdorf Cemetery,A,green
82,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q79078,53.624722222222,10.061666666667,14,Wilhelm Blaschke,Ohlsdorf Cemetery,A,green
83,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q87571,53.624722222222,10.061666666667,14,Wolfgang Kieling,Ohlsdorf Cemetery,A,green
84,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q107651,53.624722222222,10.061666666667,14,Hanns Lothar,Ohlsdorf Cemetery,A,green
85,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q449928,53.624722222222,10.061666666667,14,Helmut Zacharias,Ohlsdorf Cemetery,A,green
86,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q526806,53.624722222222,10.061666666667,14,Julius Stockhausen,Ohlsdorf Cemetery,A,green
92,Point(9.94972222 53.61611111),8.235,http://www.wikidata.org/entity/Q319042,53.61611111,9.94972222,13,Herb Geller,Old Niendorf Cemetery,A,green
91,Point(9.829486111 53.653180555),16.577,http://www.wikidata.org/entity/Q98669,53.653180555556,9.8294861111111,13,Abel Seyler,Rellingen,A,green
90,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q163129,53.624722222222,10.061666666667,13,Eduard Erdmann,Ohlsdorf Cemetery,A,green
89,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q97397,53.624722222222,10.061666666667,13,Mareike Carrière,Ohlsdorf Cemetery,A,green
88,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q73961,53.624722222222,10.061666666667,13,Johann Gerhard Oncken,Ohlsdorf Cemetery,A,green
87,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q71091,53.624722222222,10.061666666667,13,Paul Bäumer,Ohlsdorf Cemetery,A,green
93,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q69949,53.624722222222,10.061666666667,12,Reinhard Suhren,Ohlsdorf Cemetery,A,green
94,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q85179,53.624722222222,10.061666666667,12,Peter Anders,Ohlsdorf Cemetery,A,green
95,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q91023,53.624722222222,10.061666666667,12,Roger Willemsen,Ohlsdorf Cemetery,A,green
96,Point(9.95 53.55),4.395,http://www.wikidata.org/entity/Q473756,53.55,9.95,12,Jacob Emden,Jewish cemetery in Hamburg-Altona,A,green
97,Point(10.0 53.55),1.142,http://www.wikidata.org/entity/Q2001026,53.55,10.0,12,Semyon Aranovich,Hamburg,A,green
98,Point(10.05713889 53.55591667),2.713,http://www.wikidata.org/entity/Q73048,53.55591667,10.05713889,12,Johann Hinrich Wichern,Alter Hammer Friedhof,A,green
106,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q115211,53.624722222222,10.061666666667,11,Harry Rowohlt,Ohlsdorf Cemetery,A,green
111,Point(10.241111111 53.674722222),20.043,http://www.wikidata.org/entity/Q87600,53.674722222222,10.241111111111,11,Hellmuth von Mücke,Ahrensburg,A,green
110,Point(10.0 53.55),1.142,http://www.wikidata.org/entity/Q104581,53.55,10.0,11,Louise Schroeder,Hamburg,A,green
109,Point(10.0 53.55),1.142,http://www.wikidata.org/entity/Q63421,53.55,10.0,11,Max Brauer,Hamburg,A,green
108,Point(10.033333333 53.383333333),18.951,http://www.wikidata.org/entity/Q315488,53.383333333333,10.033333333333,11,Leopold Graf von Kalckreuth,Seevetal,A,green
107,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q567437,53.624722222222,10.061666666667,11,Anny Ahlers,Ohlsdorf Cemetery,A,green
100,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q67515,53.624722222222,10.061666666667,11,Bruno Snell,Ohlsdorf Cemetery,A,green
105,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q102947,53.624722222222,10.061666666667,11,Volker von Collande,Ohlsdorf Cemetery,A,green
103,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q71770,53.624722222222,10.061666666667,11,Frank Wisbar,Ohlsdorf Cemetery,A,green
102,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q70449,53.624722222222,10.061666666667,11,Michael Westphal,Ohlsdorf Cemetery,A,green
101,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q68147,53.624722222222,10.061666666667,11,Gotthard Günther,Ohlsdorf Cemetery,A,green
99,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q63505,53.624722222222,10.061666666667,11,Oscar Troplowitz,Ohlsdorf Cemetery,A,green
104,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q86443,53.624722222222,10.061666666667,11,Gustav Falke,Ohlsdorf Cemetery,A,green
119,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q104476,53.624722222222,10.061666666667,10,Wilhelm Borchert,Ohlsdorf Cemetery,A,green
125,Point(10.248333333 53.508888888),16.117,http://www.wikidata.org/entity/Q78109,53.508888888889,10.248333333333,10,Gerd Bucerius,Reinbek,A,green
124,Point(10.07203 53.573193),4.286,http://www.wikidata.org/entity/Q121937,53.573193,10.07203,10,Heinrich Carl von Schimmelmann,Schimmelmann-Mausoleum,A,green
123,Point(9.870833333 53.573888888),9.87,http://www.wikidata.org/entity/Q123291,53.573888888889,9.8708333333333,10,Otto Ernst,Friedhof Groß Flottbek,A,green
122,Point(9.908065 53.549316),7.163,http://www.wikidata.org/entity/Q74303,53.549316,9.908065,10,Charlotte Niese,Bernadottestraße,A,green
121,Point(9.495346 53.587361),34.602,http://www.wikidata.org/entity/Q119918,53.587361,9.495346,10,Agnes of Hohenstaufen,"Benediktinerabtei St. Maria, Stade",A,green
120,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q3110376,53.624722222222,10.061666666667,10,Lev Lunts,Ohlsdorf Cemetery,A,green
118,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q89573,53.624722222222,10.061666666667,10,Renate Ewert,Ohlsdorf Cemetery,A,green
117,Point(10.0377601 53.6215437),7.701,http://www.wikidata.org/entity/Q86897,53.6215437,10.0377601,10,Hans Friedrich Blunck,Ohlsdorf,A,green
116,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q86737,53.624722222222,10.061666666667,10,Wilhelm Michaelsen,Ohlsdorf Cemetery,A,green
115,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q75674,53.624722222222,10.061666666667,10,Hilde Weissner,Ohlsdorf Cemetery,A,green
114,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q72971,53.624722222222,10.061666666667,10,Heinrich Brandler,Ohlsdorf Cemetery,A,green
113,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q77735,53.554166666667,9.8416666666667,10,Hans Jürgen Press,Nienstedten Cemetery,A,green
112,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q68069,53.554166666667,9.8416666666667,10,Heinrich Albers-Schönberg,Nienstedten Cemetery,A,green
131,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q110405,53.624722222222,10.061666666667,9,Eric M. Warburg,Ohlsdorf Cemetery,B,violet
135,Point(10.05713889 53.55591667),2.713,http://www.wikidata.org/entity/Q108680,53.55591667,10.05713889,9,Amalie Sieveking,Alter Hammer Friedhof,B,violet
134,Point(9.978889 53.548333),2.535,http://www.wikidata.org/entity/Q101172,53.548333,9.978889,9,Countess Palatine Barbara of Zweibrücken-Neuburg,"St. Michaelis Church, Hamburg",B,violet
133,Point(9.95 53.55),4.395,http://www.wikidata.org/entity/Q88948,53.55,9.95,9,Jacob Ettlinger,Jewish cemetery in Hamburg-Altona,B,violet
132,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q1327885,53.624722222222,10.061666666667,9,Elena Luksch-Makowsky,Ohlsdorf Cemetery,B,violet
129,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q87505,53.624722222222,10.061666666667,9,Ida Ehre,Ohlsdorf Cemetery,B,violet
130,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q103424,53.624722222222,10.061666666667,9,Alfred Lichtwark,Ohlsdorf Cemetery,B,violet
127,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q69397,53.624722222222,10.061666666667,9,Christian Graf von Krockow,Ohlsdorf Cemetery,B,violet
126,Point(9.801388888 53.574444444),14.381,http://www.wikidata.org/entity/Q84844,53.574444444444,9.8013888888889,9,Gustav Seitz,Friedhof Blankenese,B,violet
128,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q75208,53.624722222222,10.061666666667,9,Fritz Arndt,Ohlsdorf Cemetery,B,violet
140,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q101775,53.624722222222,10.061666666667,8,Gisela von Collande,Ohlsdorf Cemetery,B,violet
144,Point(10.0 53.55),1.142,http://www.wikidata.org/entity/Q87533,53.55,10.0,8,Klaus von Bismarck,Hamburg,B,violet
143,Point(9.996389 53.550278),1.361,http://www.wikidata.org/entity/Q74248,53.550278,9.996389,8,Johannes Aepinus,St. Peter's Church,B,violet
141,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q896694,53.624722222222,10.061666666667,8,Michael Jary,Ohlsdorf Cemetery,B,violet
142,Point(9.870833333 53.573888888),9.87,http://www.wikidata.org/entity/Q91327,53.573888888889,9.8708333333333,8,Wolf Graf von Baudissin,Friedhof Groß Flottbek,B,violet
139,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q85312,53.624722222222,10.061666666667,8,Robert Abshagen,Ohlsdorf Cemetery,B,violet
138,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q68114,53.624722222222,10.061666666667,8,Herbert Weichmann,Ohlsdorf Cemetery,B,violet
137,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q85910,53.554166666667,9.8416666666667,8,Paul Nevermann,Nienstedten Cemetery,B,violet
136,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q78076,53.554166666667,9.8416666666667,8,John Rittmeister,Nienstedten Cemetery,B,violet
161,Point(10.010277777 53.706388888),17.008,http://www.wikidata.org/entity/Q86701,53.706388888889,10.010277777778,7,Ernst Bader,Norderstedt,B,violet
160,Point(10.03944444 53.61444444),6.951,http://www.wikidata.org/entity/Q96415,53.61444444,10.03944444,7,Carl Melchior,Ohlsdorf Jewish Cemetery,B,violet
159,Point(10.0 53.55),1.142,http://www.wikidata.org/entity/Q1386316,53.55,10.0,7,F.C. Gundlach,Hamburg,B,violet
158,Point(10.0 53.55),1.142,http://www.wikidata.org/entity/Q72133,53.55,10.0,7,Isaac Bernays,Hamburg,B,violet
157,Point(9.990555555 53.5475),1.824,http://www.wikidata.org/entity/Q91457,53.5475,9.9905555555556,7,Simon of Utrecht,"St. Nicholas' Church, Hamburg",B,violet
156,Point(9.908065 53.549316),7.163,http://www.wikidata.org/entity/Q315824,53.549316,9.908065,7,Felix Woyrsch,Bernadottestraße,B,violet
155,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q6128652,53.624722222222,10.061666666667,7,James Allen Ward,Ohlsdorf Cemetery,B,violet
154,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q1363955,53.624722222222,10.061666666667,7,Josef Dahmen,Ohlsdorf Cemetery,B,violet
153,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q1356095,53.624722222222,10.061666666667,7,Erna Mohr,Ohlsdorf Cemetery,B,violet
152,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q1039975,53.624722222222,10.061666666667,7,Carl Otto Czeschka,Ohlsdorf Cemetery,B,violet
150,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q108539,53.624722222222,10.061666666667,7,Gustav Heinrich Kirchenpauer,Ohlsdorf Cemetery,B,violet
149,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q107854,53.624722222222,10.061666666667,7,Heinrich Kroll,Ohlsdorf Cemetery,B,violet
148,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q84788,53.624722222222,10.061666666667,7,Max Alvary,Ohlsdorf Cemetery,B,violet
147,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q75105,53.624722222222,10.061666666667,7,Fritz Hartung,Ohlsdorf Cemetery,B,violet
146,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q71836,53.624722222222,10.061666666667,7,Domenica Niehoff,Ohlsdorf Cemetery,B,violet
145,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q95711,53.554166666667,9.8416666666667,7,Herbert Heinicke,Nienstedten Cemetery,B,violet
151,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q115418,53.624722222222,10.061666666667,7,Witta Pohl,Ohlsdorf Cemetery,B,violet
170,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q1579869,53.624722222222,10.061666666667,6,Willy Maertens,Ohlsdorf Cemetery,B,violet
178,Point(9.888 53.586),9.21,http://www.wikidata.org/entity/Q120145,53.586,9.888,6,Peter Beil,Altona Main Cemetery,B,violet
176,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q15455990,53.624722222222,10.061666666667,6,Günther Gensler,Ohlsdorf Cemetery,B,violet
175,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q14325929,53.624722222222,10.061666666667,6,Carl Tchilinghiryan,Ohlsdorf Cemetery,B,violet
174,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q4845491,53.624722222222,10.061666666667,6,Manfred Meurer,Ohlsdorf Cemetery,B,violet
173,Point(10.05209 53.62286),8.07,http://www.wikidata.org/entity/Q2613053,53.619809,10.034571,6,Coen Hissink,Dutch memorial cemetery Hamburg,B,violet
171,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q1611949,53.624722222222,10.061666666667,6,Hermann Lause,Ohlsdorf Cemetery,B,violet
177,Point(9.908065 53.549316),7.163,http://www.wikidata.org/entity/Q1731573,53.549316,9.908065,6,Karl Helbig,Bernadottestraße,B,violet
169,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q896520,53.624722222222,10.061666666667,6,Richard Kuöhl,Ohlsdorf Cemetery,B,violet
167,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q105896,53.624722222222,10.061666666667,6,Werner Veigel,Ohlsdorf Cemetery,B,violet
166,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q98137,53.624722222222,10.061666666667,6,Ernst Voss,Ohlsdorf Cemetery,B,violet
165,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q91720,53.624722222222,10.061666666667,6,Otto Lauffer,Ohlsdorf Cemetery,B,violet
164,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q87670,53.624722222222,10.061666666667,6,Rudolf Petersen,Ohlsdorf Cemetery,B,violet
163,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q17590797,53.554166666667,9.8416666666667,6,Otto Lagerfeld,Nienstedten Cemetery,B,violet
162,Point(9.841666666 53.554166666),11.534,http://www.wikidata.org/entity/Q896478,53.554166666667,9.8416666666667,6,Fritz Jöde,Nienstedten Cemetery,B,violet
168,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q320692,53.624722222222,10.061666666667,6,Carlo Karges,Ohlsdorf Cemetery,B,violet
185,Point(10.061666666 53.624722222),8.47,http://www.wikidata.org/entity/Q4449528,53.624722222222,10.061666666667,5,Galimyan Tagan,Ohlsdorf Cemetery,B,violet
